SampleID,SampleTime,SiteDescription,Latitude,Longitude,Site,SITEID,PFBA,PFMPA,3:3 FTCA,PFPeA,PFMBA,4:2 FTS,NFDHA,PFHxA,PFBS,HFPO-DA,5:3 FTCA,PFEESA,PFHpA,PFPeS,ADONA,6:2 FTS,PFOA,PFHxS,7:3 FTCA,PFNA,PFHpS,8:2 FTS,N-MeFOSAA,PFDA,N-EtFOSAA,PFOS,PFUnDA,9Cl-PF3ONS,PFNS,PFDoDA,PFOSA,PFDS,PFTrDA,11Cl-PF3OUdS,PFTeDA,PFDoDS,N-MeFOSE,N-MeFOSA,N-EtFOSE,N-EtFOSA,CL,COND25,DO,PH,NH3_N,OP,OX_N,SCA,SK,SMG,SNA,SO4,WTEMP,TSS,TALK,Sum_PFAS,Sum_PFCAs,Sum_PFSAs,Sum_Precursors,SampleDate,PPT_7D,PPT_30D,PPT_90D,PPT_MAX1D_30D,WET_DAYS_30D,DRY_SPELL_30D,HEAVY_RAIN_DAYS_7D_10MM,HEAVY_RAIN_DAYS_7D_25MM,HEAVY_RAIN_DAYS_30D_10MM,HEAVY_RAIN_DAYS_30D_25MM,HEAVY_RAIN_DAYS_30D_P90,TMEAN_30D,TMEAN_90D,GDD_90D,HEAT_DAYS_30D,VPDMAX_MEAN_7D,VPDMAX_MEAN_30D,VPDMIN_MEAN_30D,VPDMAX_MAX_30D,HIGH_VPD_DAYS_30D,VPD_CONTRAST_7D_30D,ARIDITY_PROXY_30D,MONTH,GROWING_SEASON,PPT_DAY,TMEAN_DAY,TMAX_DAY,TMIN_DAY,VPDMAX_DAY,VPDMIN_DAY,VPDMEAN_DAY,Developed_1KM,Forest_1KM,Agriculture_1KM,Wetlands_1KM,Water_1KM,Barren_1KM,Shrubland_1KM,Grassland_1KM,Developed_2KM,Forest_2KM,Agriculture_2KM,Wetlands_2KM,Water_2KM,Barren_2KM,Shrubland_2KM,Grassland_2KM,Date
25-2886,12:03:00 PM,Bull Run at Rt 41,38.8030556,-77.4497222,ST45,S15,41.39,5.87,0.230971901,40.25,1.5,0.125423189,0.065028822,27.32,15.48,0.2204334,0.438093071,0.025424814,8.61,0.26,0.166064569,0.204287104,15.02,2.75,0.768216477,4.1,0.082283387,0.071499831,0.039598728,2.16,0.065633316,7.67,0.118647404,0.130104941,0.021140645,0.021814591,0.047398976,0.012970792,0.063274828,0.020568214,0.053650113,0.005958892,0.440079216,0.024903522,0.170404931,0.051401588,89.5,843,7.91,7.5,0.09,0.03,9.99,73.4,18.2,10.9,60.5,126,23.1,4.7,81.8,176.0652773,146.4773869,26.45845168,3.12943864,9/23/2025,32.63,38.74,303.85,25.87,4,14,1,1,1,1,1,20.85666667,24.47,1302.3,1,17.38142857,22.81233333,1.245,32.65,4,-5.430904762,1.698204188,9,1,0,21.4,26.1,16.8,13.33,1.24,7.285,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,9/23/2025
25-3016,10:32:52 AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.3883333,RE02B,S36,14.03,1.01,0.213148081,11.78,0.113879698,0.13023665,0.064306195,9.16,5.8,0.207762423,0.454258655,0.027376048,3.58,0.076960209,0.167894638,0.170797164,6.9,1.96,0.684041354,2.13,0.084166413,0.078076817,0.036873993,2.77,0.061790281,7.24,0.116650061,0.14038228,0.018163705,0.025787365,0.051381186,0.012492563,0.065539194,0.022747063,0.056504419,0.006955282,0.416440987,0.026469465,0.169161111,0.053389661,37.6,279,0.05,6.8,1.83,0.03,0.33,29.6,6.13,6.33,26.9,26.6,20.8,9.4,84.2,70.11363296,51.73836074,15.38924356,2.986028662,10/2/2025,15.43,68.04,210.89,23.94,8,5,0,0,1,0,1,20.96333333,23.55111111,1219.6,1,12.31,17.728,1.018333333,29.37,2,-5.418,3.83799639,10,1,0,16.3,23.9,8.6,19.84,0.88,10.36,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,10/2/2025
25-3002,10:10:00 AM,Occoquan Reservoir Near Dam Surface,38.6962667,-77.3883333,RE02S,S36,16.29,1.48,0.206181834,15.58,0.4,0.1144419,0.06124185,11.39,6.92,0.228605264,0.442081139,0.023683676,3.95,0.081212983,0.16952964,0.183559596,11.92,2.18,0.72874933,2.3,0.087915302,0.078448019,0.042427538,1.13,0.071222376,6.1,0.126055804,0.142989987,0.020586487,0.022761046,0.049587258,0.012196566,0.067033332,0.024207795,0.057849324,0.00412704,0.445736307,0.026674913,0.176611069,0.054844589,39.4,310,5.01,7.2,0.06,0.0117965,1.25,31.6,6.74,6.63,28.4,36,23.3,2.8,66.1,83.39056196,64.71369951,15.59691983,3.079942622,10/2/2025,15.43,68.04,210.89,23.94,8,5,0,0,1,0,1,20.96333333,23.55111111,1219.6,1,12.31,17.728,1.018333333,29.37,2,-5.418,3.83799639,10,1,0,16.3,23.9,8.6,19.84,0.88,10.36,17.28784404,76.77752294,0,4.759174312,0,0,0.143348624,1.032110092,28.14113597,67.383821,0.014343087,3.384968445,0.114744693,0,0.207974756,0.753012048,10/2/2025
25-3051,12:06:00 PM,Ryans Dam Bottom,38.7211833,-77.3512833,RE15B,S30,30.21,3.95,0.220149072,28.39,0.86,0.127783972,0.059206614,20.94,11.14,0.215201138,0.503123205,0.024675384,7.18,0.36,0.169331847,0.177722463,13.27,2.33,0.697582763,4.27,0.089869787,0.074922941,0.040037677,2.12,0.06365329,7.74,0.127666485,0.137909953,0.01668824,0.022768811,0.050476522,0.016232629,0.066533325,0.025161573,0.057253,0.005666564,0.451851378,0.031495745,0.168106969,0.050202659,67.1,651,0.32,7.1,0.48,0.052289866,4.43,60.3,12.8,10.5,47.6,101,21.8,6.4,92.5,136.451274,111.4642216,21.88620413,3.100848253,10/2/2025,13.35,70.87,227.92,24.64,10,5,0,0,2,0,2,20.98666667,23.49888889,1214.9,1,11.76571429,17.02833333,1.150333333,28.09,3,-5.262619048,4.161887051,10,1,0,16.3,23.5,9.2,18.43,1,9.715,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,10/2/2025
25-3042,11:59:00 AM,Ryans Dam Surface,38.7211833,-77.3512833,RE15S,S30,21.42,2.54,0.247177332,22.08,0.69,0.124445122,0.068948712,14.04,8.28,0.223492736,0.441483733,0.024719128,5.22,0.43,0.166279501,0.186877017,9.3,2.61,0.715974932,3.02,0.0750928,0.080092229,0.035285779,1.41,0.070517272,6.77,0.116371141,0.139117191,0.018392571,0.029647003,0.044619786,0.013595051,0.067466833,0.022461298,0.056852922,0.005371587,0.439376169,0.031739372,0.162791441,0.050861923,52.6,421,8.9,8.4,0.02,0.037733842,2.47,43.6,9.12,8.33,37.1,62.9,23.6,6.7,77.6,101.4690506,79.9903379,18.38874963,3.089963055,10/2/2025,13.35,70.87,227.92,24.64,10,5,0,0,2,0,2,20.98666667,23.49888889,1214.9,1,11.76571429,17.02833333,1.150333333,28.09,3,-5.262619048,4.161887051,10,1,0,16.3,23.5,9.2,18.43,1,9.715,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,10/2/2025
25-3067,8:59:00 AM,Bull Run Marina Bottom,38.7416667,-77.3883333,RE30B,S27,34.41,4.46,0.228537663,35.02,1.18,0.131727027,0.061198625,23.37,12.75,0.21917551,0.410397529,0.026471108,8.14,0.37,0.159316374,0.18258985,12.26,3.28,0.670702994,4.84,0.089486207,0.081010275,0.034211504,1.53,0.072114762,7.81,0.128781631,0.140989781,0.020426393,0.031125315,0.049421689,0.011126902,0.06573775,0.023991238,0.048701379,0.008137955,0.401481614,0.029386376,0.176239159,0.051912321,79.4,637,5.25,7.3,0.1,0.02,8.13,68.5,14.9,11.6,55.2,110,21.4,7.8,94.8,152.9743989,125.4843461,24.53062959,2.959423271,10/2/2025,15.1,61.92,202.65,24.71,8,5,1,0,2,0,2,21.01,23.61222222,1225.1,1,12.83857143,18.26333333,1.012,30.78,2,-5.424761905,3.390399708,10,1,0,16.2,24.1,8.4,20.27,0.77,10.52,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/2/2025
25-3061,8:48:00 AM,Bull Run Marina Surface,38.7416667,-77.3883333,RE30S,S27,33.31,4.02,0.233758805,32.27,1.09,0.126090936,0.066083946,22.15,13.93,0.223712188,0.489630049,0.023918961,7.16,0.31,0.164905165,0.18665876,12.78,2.72,0.727234743,5.58,0.084210787,0.066475567,0.034961109,1.64,0.067294466,7.01,0.121614849,0.13242206,0.016223741,0.032914583,0.35,0.011534543,0.0688276,0.01886994,0.056579417,0.006262116,0.414766745,0.034298785,0.161466123,0.055512424,78.2,639,6.12,7.4,0.08,0.02,8.79,67.2,14.8,11.4,54.8,104,21.5,5.7,94.4,147.9462284,120.2799364,24.26344215,3.402849812,10/2/2025,15.1,61.92,202.65,24.71,8,5,1,0,2,0,2,21.01,23.61222222,1225.1,1,12.83857143,18.26333333,1.012,30.78,2,-5.424761905,3.390399708,10,1,0,16.2,24.1,8.4,20.27,0.77,10.52,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/2/2025
25-3075,1:17:00 PM,Occoquan River at Ravenwood Bridge Bottom,38.7175,-77.3941667,RE35B,S31,9.08,0.131502227,0.202784158,6.21,0.116701878,0.132409941,0.075126249,5.33,5.12,0.216385795,0.417407469,0.023745035,2.43,0.22,0.165657375,0.190824387,7.05,1.63,0.733236705,1.85,0.085587267,0.073853247,0.040669951,1.8,0.07589207,5.7,0.120606333,0.145285303,0.017234544,0.030134981,0.29,0.012689571,0.061980853,0.022253653,0.051857739,0.005251985,0.455566735,0.030436615,0.176102169,0.047484348,30.75489322,258,5.93,7.2,1.008269886,0.105563662,1.59006755,26.2,3.26,8.01,22.2,35.9961353,21.7,13,71.2,50.56866858,34.26278401,12.98204736,3.323837213,10/2/2025,15.43,68.04,210.89,23.94,8,5,0,0,1,0,1,20.96333333,23.55111111,1219.6,1,12.31,17.728,1.018333333,29.37,2,-5.418,3.83799639,10,1,0,16.3,23.9,8.6,19.84,0.88,10.36,25.03580636,54.02463478,0.257805786,8.507590948,11.17158407,0,0.773417359,0.229160699,21.37842098,63.43315661,0.644791517,3.70396905,9.413956154,0.00716435,0.472847113,0.945694226,10/2/2025
25-3068,1:10:00 PM,Occoquan River at Ravenwood Bridge Surface,38.7175,-77.3941667,RE35S,S31,8.55,0.131289986,0.206514509,7.15,0.118346517,0.124666442,0.063602552,5.84,4.6,0.232310415,0.383552328,0.023384762,2.59,0.24,0.160306104,0.195639677,6.86,1.61,0.737972141,1.65,0.077960124,0.081991999,0.036821055,0.79,0.072318826,5.57,0.124181192,0.140184295,0.0171508,0.021705925,0.047387822,0.014333952,0.062582618,0.025447173,0.058219295,0.006027727,0.425698044,0.028504355,0.154569558,0.054850989,31.3,260,8.11,7.6,0.01,0.03847437,1.757143684,26.6,3.26,8.11,22.6,22.2,23.4,9.4,73.8,49.27752118,33.94632553,12.32448883,3.006706816,10/2/2025,15.43,68.04,210.89,23.94,8,5,0,0,1,0,1,20.96333333,23.55111111,1219.6,1,12.31,17.728,1.018333333,29.37,2,-5.418,3.83799639,10,1,0,16.3,23.9,8.6,19.84,0.88,10.36,25.03580636,54.02463478,0.257805786,8.507590948,11.17158407,0,0.773417359,0.229160699,21.37842098,63.43315661,0.644791517,3.70396905,9.413956154,0.00716435,0.472847113,0.945694226,10/2/2025
25-2990,15:30,South Run downstream of Vint Hill,38.7544227,-77.6752321,PF03,S23,9.66,0.138473417,0.22513114,7.53,0.121909397,0.125497585,0.067211129,6.92,4.67,0.216484824,0.397704772,0.027547437,4.47,0.75,0.166110012,0.171008017,11.54,9.69,0.713912326,2.64,0.091406875,0.087238149,0.035164801,0.330285818,0.063912431,8.68,0.115183532,0.142583087,0.01858287,0.026233382,0.047338093,0.014493293,0.066006337,0.020800481,0.054672143,0.005458857,0.431256499,0.029981867,0.155412179,0.056044409,50,270,7.63,7.2,0,0.01,1.736818497,27.6,3.88,10,22.3,9.35,21.6,4.9,73.5,70.71304516,43.61276402,24.1108729,2.989408231,10/6/2025,0,50.25,245.25,22.6,8,7,0,0,1,0,1,20.08333333,22.79111111,1151.2,1,16.14714286,17.504,0.854666667,28.77,2,-1.356857143,2.870772395,10,1,0,18.9,27.3,10.6,22.55,0.59,11.57,31.20526768,15.4881191,49.84254223,3.263670198,0.14314343,0,0.057257372,0,29.91109837,30.84313163,32.06194436,3.061370806,2.609693146,0,0.157728707,1.35503298,10/6/2025
25-2991,10:45,Broad Run at Bradley Forest,38.697913,-77.484825,PF04,S34,11.8,0.136444997,0.232241586,6.84,0.117310834,0.132416751,0.066151075,5.67,3.94,0.215204229,0.445596199,0.025427123,3.22,0.081033041,0.163889714,0.177604193,6.33,2.05,0.673827833,1.56,0.088399344,0.089919358,0.037308479,0.329562669,0.076738831,4.06,0.117002994,0.14002264,0.020164205,0.022505206,0.049900857,0.010971027,0.062003467,0.024056716,0.048852115,0.005922594,0.468312775,0.026110647,0.166468114,0.055877113,45.1,382,7.85,7.4,0.01,0.049359631,0.01,48.1,2.64,12.3,34.6,67.6,19.8,6,88.2,49.77724673,36.25368228,10.44599669,3.077567753,10/6/2025,0,52.77,187.17,22.96,7,7,0,0,2,0,3,20.43666667,23.15666667,1184.1,1,17.21285714,18.28833333,0.801333333,31.15,6,-1.07547619,2.885446095,10,1,0,18.8,27.4,10.3,23.88,0.56,12.22,27.85571142,53.965073,10.392213,7.300314916,0.085886058,0,0.343544231,0.057257372,26.77176639,52.81261197,9.602293085,9.494804729,0.680759584,0.028663561,0.537441777,0.071658904,10/6/2025
25-2992,8:20,Cub Run above US50,38.909257,-77.466674,PF05,S10,7.14,0.13555412,0.196328822,10.33,0.115527863,0.114794435,0.066345598,6.11,3.53,0.207372249,0.405391954,0.02536174,3.02,0.72,0.162289081,6.77,4.7,4.66,0.744587691,0.96,0.083975936,0.075170752,0.038968172,0.324604633,0.07507288,4.63,0.115431744,0.149763029,0.018377399,0.029241911,0.047344086,0.015356949,0.070035419,0.025839821,0.065083874,0.005882597,0.428585481,0.032898613,0.167597265,0.052811388,29.9,1400,7.24,7.6,0.02,0.01,0.18,176,2.45,60.8,39.9,553,17.3,9.1,170.740736,56.5655955,33.11547956,13.86455747,9.585558466,10/6/2025,0,37.91,146.35,24.81,6,10,0,0,1,0,1,20.33666667,23.08444444,1177.6,1,17.31285714,18.55666667,1.187333333,32.11,5,-1.243809524,2.042931561,10,1,0,19,27.1,11,21.66,0.26,10.96,73.93174649,14.85517637,0.68827072,9.664468024,0.143389733,0,0.716948666,0,69.40619621,23.88841079,0.839070568,4.410499139,0.157773953,0.860585198,0.437464142,0,10/6/2025
25-2994,8:35,Lake Jackson,38.7051667,-77.4454833,ST10,S33,9.55,0.130391649,0.226714832,7.53,0.118701545,0.123427493,0.067433167,5.6,3.45,0.209950148,0.490108403,0.027216627,2.71,0.23,0.167159649,0.185144062,9.24,1.87,0.696987697,2.65,0.085264525,0.069667765,0.03578241,0.322119535,0.068826332,3.46,0.119153605,0.136875579,0.01755788,0.027605374,0.05026288,0.012544357,0.066917389,0.021248768,0.054735809,0.006210988,0.440933013,0.025135837,0.158101277,0.05456983,38.4,318,8.01,7.4,0.09,0.044143933,0.06,38.3,2.77,11.1,28.6,47.6,20.8,6.2,134.5,50.50674843,38.11962491,9.316918723,3.070204795,10/6/2025,0,56.74,184.4,22.97,7,7,0,0,2,0,2,20.31,23.09777778,1178.8,1,16.84857143,17.76033333,0.781333333,30.09,3,-0.911761905,3.194759858,10,1,0,18.8,27.3,10.3,23,0.47,11.735,28.17505721,59.23913043,0.85812357,4.090389016,7.179633867,0,0.257437071,0.200228833,29.30515759,62.84383954,1.568767908,2.944126074,2.908309456,0,0.085959885,0.343839542,10/6/2025
25-2996,11:55:12 AM,UOSA Tributary,38.796984,-77.457145,PF01,S19,43.87,5.47,0.206288738,34.76,1.42,0.128090318,0.07192453,20.43,14.01,0.231191972,0.454388883,0.025143059,7.3,0.47,0.17552842,0.184927,13.34,2.63,0.720989313,4.48,0.08137665,0.089296113,0.035284947,1.95,0.066252968,5.91,0.120724655,0.155458037,0.017409301,0.022768556,0.045176943,0.011255761,0.063562214,0.024056653,0.05322387,0.006771901,0.432349989,0.031442397,0.175084986,0.056578333,94.1,882,8.61,7.9,0.05,0.01,9.69,67.5,23,9.87,66.3,115,23,10.7,87.00712127,159.7265465,133.2802793,23.34147136,3.10479585,10/7/2025,0,59.64,234.76,25.87,8,8,0,0,2,1,2,20.40666667,23.37222222,1203.5,1,18.13,19.05266667,0.942666667,32.65,4,-0.922666667,3.130270478,10,1,0,21.2,28.6,13.9,21.38,1.01,11.195,53.44431688,29.19058553,2.755453502,9.529276693,4.936854191,0,0.057405281,0.086107922,63.31182796,24.19354839,1.433691756,9.11827957,1.82078853,0,0.086021505,0.035842294,10/7/2025
25-2997,11:50,Bull Run above UOSA,38.797717,-77.45866,PF02,S17,8.18,0.142149027,0.234548958,11.93,0.117994462,0.130659923,0.067328459,7.24,5.74,0.216630354,0.433658983,0.027349398,5.34,0.52,0.153203442,0.181051549,8.94,3.42,0.769481078,3.37,0.087712624,0.081439523,0.039167766,0.33199225,0.07496206,6.51,0.120679024,0.150154257,0.019940484,0.027960571,0.04726743,0.013965249,0.068500686,0.022241442,0.05383052,0.005377063,0.439952485,0.02890603,0.164237812,0.055080551,90.2888181,691.0038384,9.526510915,7.556841431,1.346244985,0.183944384,4.897923616,60.88078417,12.488152,10.63221559,60.71955988,93.08190424,17.38141368,25.94065208,99.50030732,65.49742346,45.86310654,16.51674052,3.117576405,10/7/2025,0,59.64,234.76,25.87,8,8,0,0,2,1,2,20.40666667,23.37222222,1203.5,1,18.13,19.05266667,0.942666667,32.65,4,-0.922666667,3.130270478,10,1,0,21.2,28.6,13.9,21.38,1.01,11.195,48.61150873,31.5774406,2.776982537,11.30833095,5.553965073,0,0.057257372,0.114514744,62.57255464,24.81547832,1.59082766,9.10784665,1.820136152,0,0.057327123,0.035829452,10/7/2025
25-3086,12:45,Occ High Dam,38.6938889,-77.2772222,ST01,S37,16.75,1.38,0.202785132,15.21,0.4,0.11994805,0.064441137,10.6,6.91,0.231053563,0.488623608,0.024241866,4.48,0.28,0.163203712,0.191598014,11.56,1.8,0.675011624,1.92,0.080691586,0.083789446,0.035052592,1.03,0.069087116,5.82,0.116749621,0.143102975,0.020541875,0.024994026,0.046973531,0.014004372,0.063391411,0.026810536,0.058961757,0.00731362,0.418027109,0.029209769,0.162734284,0.054843411,42.2,298,4.96,7,0.15,0.046091946,1.48,33,7.17,6.76,29.3,41.9,23.6,3,72.4,81.75718574,63.59409682,15.12670683,3.036382099,10/7/2025,0,61.57,234.68,24.5,9,8,0,0,1,0,1,20.12666667,22.86888889,1158.2,1,14.27285714,15.61466667,1.105666667,27.67,2,-1.341809524,3.943087695,10,1,0,20.8,27.3,14.3,17.42,1.08,9.25,22.75329136,39.23869491,0.028620492,0.515168861,15.82713223,17.48712078,1.917572982,2.232398397,45.4512894,35.20773639,0.128939828,0.32234957,7.191977077,8.832378223,1.053008596,1.812320917,10/7/2025
25-3085,11:00,Hooes Run at Old Bridge Rd,38.68,-77.2894444,ST05,S38,6.99,0.136637696,0.247749804,7.82,0.116032033,0.127988791,0.07233972,6.19,8.51,0.220859696,0.452141104,0.024768293,2.4,0.3,0.169864791,0.186880006,6.52,2.62,0.751439336,1.45,0.087729236,0.085715479,0.03961437,0.95,0.068828255,5.11,0.107307125,0.141698166,0.01624715,0.027146402,0.049703713,0.015222617,0.070038992,0.027616161,0.059131286,0.006758488,0.42384106,0.032423032,0.175574344,0.055060635,52.9,251,5.72,6.7,0.278355213,0.01,1.500391578,18.5,3.92,4.27,32.8,14.3,17.7,2.6,55.7,52.85635778,32.83629353,16.86004011,3.160024136,10/7/2025,0.23,64.68,242.42,24.77,9,8,0,0,2,0,2,20.06333333,22.94333333,1164.9,1,15.06142857,15.21666667,0.973333333,26.22,2,-0.155238095,4.25060241,10,1,0,21.1,27.7,14.4,18.51,0.99,9.75,71.60847167,24.38465942,0.028620492,0.601030338,2.14653692,0,0.973096737,0.25758443,73.80184827,20.96855076,0.007163837,0.788022065,3.481624758,0.107457554,0.51579626,0.3295365,10/7/2025
25-2995,12:28,Bull Run at Rt 42,38.8030556,-77.4497222,ST45,S15,36.96,4.69,0.204603407,30.94,1.36,0.136474761,0.064186249,19.33,12.56,0.210546889,0.391475343,0.022533934,6.86,0.27,0.1752789,0.193530674,14.59,2.19,0.686129638,3.45,0.084933904,0.082004822,0.037412346,2.25,0.068342987,5.14,0.117649077,0.134440457,0.0184652,0.027160849,0.046484452,0.014579094,0.066243706,0.024170483,0.051750548,0.006323959,0.447237485,0.024582761,0.175980874,0.04877689,88.6,928,8.06,7.6,0.09,0.03,7.77,82.2,19.7,12.7,62.4,142,22,6.4,89.3,144.1512997,120.6928042,20.46544703,2.993048477,10/7/2025,0,59.64,234.76,25.87,8,8,0,0,2,1,2,20.40666667,23.37222222,1203.5,1,18.13,19.05266667,0.942666667,32.65,4,-0.922666667,3.130270478,10,1,0,21.2,28.6,13.9,21.38,1.01,11.195,42.10074413,40.98454493,3.14825415,7.126502576,6.410990269,0,0.085861477,0.143102461,59.5553962,30.46253137,1.039799211,6.905700968,1.821441377,0,0.179275726,0.035855145,10/7/2025
25-3112,10:50:38 AM,Occoquan Reservoir Near Dam Bottom,38.6962667,-77.2828833,RE02B,S35,19.09,1.55,0.215355416,17.64,0.42,0.122704985,0.071072819,12.82,7.46,0.2227666,0.454704883,0.026592069,4.83,0.084546744,0.169143216,0.196294823,8.45,2.25,0.686648205,2.75,0.083092076,0.072378197,0.036513107,0.344189257,0.065598646,6.6,0.121312028,0.135298857,0.017400747,0.025670023,0.050382955,0.014112878,0.062891526,0.02467948,0.051232716,0.006030029,0.412685649,0.025228572,0.165665212,0.056106123,41.2,320,0.19,6.6,1.64,0.135523759,0.64,32.8,6.88,6.72,28.7,34.5,20.6,6.8,92,87.88029784,68.15529555,16.70175288,3.023249408,10/9/2025,2,55.47,206.47,24.5,9,9,0,0,1,0,1,20.16333333,22.72444444,1145.2,0,16.14,15.193,1.086333333,27.67,1,0.947,3.651023498,10,1,0.37,14.9,21.9,7.9,13.18,1.3,7.24,22.32091691,49.65616046,0.028653295,0.601719198,18.7965616,3.094555874,1.977077364,3.524355301,41.40205003,39.10830765,0.229374238,0.422908752,7.347143574,8.243136693,1.4192531,1.827825962,10/9/2025
25-3098,10:37,Occoquan Reservoir Near Dam Surface,38.6962667,-77.2828833,RE02S,S35,20.22,1.67,0.220766148,15.71,0.49,0.122804226,0.073031391,13.45,6.47,0.227092204,0.418311676,0.026462551,5.72,0.34,0.155311439,0.199677903,13.63,1.8,0.750538217,2.57,0.088509058,0.070306707,0.037901526,2.18,0.069494062,5.22,0.134051612,0.141277825,0.018302066,0.023054816,0.050452019,0.010258043,0.066950915,0.020840399,0.054774468,0.005623189,0.43351337,0.029813702,0.166635327,0.052077357,43.1,346,3.1,7,0.15,0,1.49,34.4,7.43,6.95,30.4,44.5,22.1,3.1,76.1,93.13783222,75.91883181,14.14127313,3.077727273,10/9/2025,2,55.47,206.47,24.5,9,9,0,0,1,0,1,20.16333333,22.72444444,1145.2,0,16.14,15.193,1.086333333,27.67,1,0.947,3.651023498,10,1,0.37,14.9,21.9,7.9,13.18,1.3,7.24,22.32091691,49.65616046,0.028653295,0.601719198,18.7965616,3.094555874,1.977077364,3.524355301,41.40205003,39.10830765,0.229374238,0.422908752,7.347143574,8.243136693,1.4192531,1.827825962,10/9/2025
25-3146,12:54:55 PM,Ryans Dam Bottom,38.7211833,-77.3512833,RE15B,S30,25.4,3.29,0.221425746,25.07,0.63,0.124602562,0.068165277,15.39,10.43,0.219382894,0.436044218,0.023353607,7.33,0.075776057,0.168535018,0.198058687,18.19,2.5,0.750417808,4.79,0.081162611,0.070046623,0.039027175,1.57,0.070328136,4.88,0.124211263,0.144075115,0.018557569,0.026311925,0.045485947,0.011824965,0.062871754,0.024062147,0.051593603,0.006538303,0.442873134,0.029234516,0.16293934,0.052913695,63.4,577,0.39,7.1,0.66,0.048100655,4.18,52.8,11.4,9.59,44.3,80.8,21.4,7,91.3,123.2198197,101.9249885,18.19535037,3.099480775,10/9/2025,2.13,55.32,201.15,24.64,9,9,0,0,1,0,1,20.22666667,22.85888889,1157.3,0,16.45714286,15.53766667,1.048666667,28.09,1,0.91947619,3.560380151,10,1,0.34,14.9,22,7.7,13.41,1.26,7.335,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,10/9/2025
25-3137,12:47,Ryans Dam Surface,38.7211833,-77.3512833,RE15S,S30,10.75,0.93,0.220742025,9.62,0.28,0.126107498,0.056924261,6.67,3.46,0.231506216,0.401714994,0.025518802,3.23,0.076943803,0.171792781,0.188866209,3.42,1.2,0.737011113,1.61,0.084056646,0.078011641,0.036440744,0.339359567,0.067639365,3.01,0.120502949,0.13905539,0.018844527,0.026944212,0.050669527,0.01202988,0.065395407,0.025793216,0.053356193,0.005620842,0.401223453,0.031277544,0.87,0.050526818,48,384,9.14,8.3,0.04,0.041016187,1.62,39.3,8.23,7.76,33.6,54.6,22.5,6.4,76.5,48.89387562,37.11555833,8.057863106,3.720454189,10/9/2025,2.13,55.32,201.15,24.64,9,9,0,0,1,0,1,20.22666667,22.85888889,1157.3,0,16.45714286,15.53766667,1.048666667,28.09,1,0.91947619,3.560380151,10,1,0.34,14.9,22,7.7,13.41,1.26,7.335,12.13077144,65.95927732,0,1.03240608,19.78778319,0,0.25810152,0.831660453,12.25542894,72.81588189,0.953200029,2.171576005,11.13738981,0,0.279509783,0.387013545,10/9/2025
25-3161,2:04:59 PM,Bull Run Marina Bottom,38.7416667,-77.3883333,RE30B,S27,33.14,4.42,0.177761095,29.15,1.16,0.122757317,0.070717118,18.8,11.4,0.213306464,0.403667764,0.026172833,6.66,0.31,0.172976714,0.193664048,12.41,2.45,0.785441864,3.53,0.08856593,0.10277268,0.038207502,1.18,0.066708195,4.79,0.115737329,0.139987777,0.017247221,0.021259485,0.050262532,0.012747471,0.069699641,0.026907615,0.057144195,0.005643923,0.485467281,0.028734499,0.175164393,0.050225068,86.1,705,7.69,7.6,0.04,0.02,8.45,73.8,18,11.8,61.2,130,19.7,7,98.9,133.118948,110.7138407,19.26727277,3.137834534,10/9/2025,1.9,53.06,179.75,24.71,7,9,0,0,2,0,2,20.28,22.96111111,1166.5,0,18.71142857,17.117,0.899,30.78,1,1.594428571,3.099842262,10,1,0.33,14.5,22,7,13.9,1.17,7.535,8.366762178,76.07449857,1.06017192,3.266475645,10.0286533,0,0.372492837,0.830945559,13.78593448,68.70026525,5.778191985,3.333572299,7.548928239,0,0.415800416,0.437307334,10/9/2025
